[s],CH1[V]
1.9984E-02,1.861E-02
1.9988E-02,1.861E-02
1.9992E-02,1.861E-02
1.9996E-02,1.941E-02
2.0000E-02,1.941E-02
2.0004E-02,1.941E-02
2.0008E-02,1.941E-02
2.0012E-02,1.941E-02
2.0016E-02,1.861E-02
2.0021E-02,1.861E-02
2.0025E-02,1.701E-02
2.0029E-02,1.941E-02
2.0033E-02,1.941E-02
2.0037E-02,1.941E-02
2.0041E-02,1.941E-02
2.0045E-02,2.021E-02
2.0049E-02,1.861E-02
2.0053E-02,1.941E-02
2.0057E-02,1.861E-02
2.0061E-02,1.701E-02
2.0065E-02,1.781E-02
2.0069E-02,1.861E-02
2.0074E-02,1.701E-02
2.0078E-02,1.861E-02
2.0082E-02,1.621E-02
2.0086E-02,1.621E-02
2.0090E-02,1.701E-02
2.0094E-02,1.781E-02
2.0098E-02,1.621E-02
2.0102E-02,1.541E-02
2.0106E-02,1.541E-02
2.0110E-02,1.541E-02
2.0114E-02,1.461E-02
2.0118E-02,1.301E-02
2.0123E-02,1.461E-02
2.0127E-02,1.301E-02
2.0131E-02,1.541E-02
2.0135E-02,1.301E-02
2.0139E-02,1.461E-02
2.0143E-02,1.381E-02
2.0147E-02,1.621E-02
2.0151E-02,1.461E-02
2.0155E-02,1.381E-02
2.0159E-02,1.461E-02
2.0163E-02,1.381E-02
2.0167E-02,1.301E-02
2.0171E-02,1.541E-02
2.0176E-02,1.461E-02
2.0180E-02,1.301E-02
2.0184E-02,1.221E-02
2.0188E-02,1.381E-02
2.0192E-02,1.301E-02
2.0196E-02,1.301E-02
2.0200E-02,1.301E-02
2.0204E-02,1.301E-02
2.0208E-02,1.221E-02
2.0212E-02,1.221E-02
2.0216E-02,1.141E-02
2.0220E-02,1.221E-02
2.0225E-02,1.221E-02
2.0229E-02,9.812E-03
2.0233E-02,1.061E-02
2.0237E-02,9.012E-03
2.0241E-02,8.212E-03
2.0245E-02,9.812E-03
2.0249E-02,9.812E-03
2.0253E-02,6.612E-03
2.0257E-02,7.412E-03
2.0261E-02,8.212E-03
2.0265E-02,9.012E-03
2.0269E-02,7.412E-03
2.0273E-02,7.412E-03
2.0278E-02,6.612E-03
2.0282E-02,7.412E-03
2.0286E-02,6.612E-03
2.0290E-02,6.612E-03
2.0294E-02,5.812E-03
2.0298E-02,6.612E-03
2.0302E-02,4.212E-03
2.0306E-02,5.012E-03
2.0310E-02,4.212E-03
2.0314E-02,3.412E-03
2.0318E-02,3.412E-03
2.0322E-02,3.412E-03
2.0327E-02,1.812E-03
2.0331E-02,1.812E-03
2.0335E-02,1.812E-03
2.0339E-02,1.812E-03
2.0343E-02,1.012E-03
2.0347E-02,1.012E-03
2.0351E-02,2.119E-04
2.0355E-02,1.012E-03
2.0359E-02,-5.881E-04
2.0363E-02,-2.988E-03
2.0367E-02,-5.881E-04
2.0371E-02,-2.988E-03
2.0375E-02,-5.881E-04
2.0380E-02,2.119E-04
2.0384E-02,-2.188E-03
2.0388E-02,-2.188E-03
2.0392E-02,-3.788E-03
2.0396E-02,-3.788E-03
2.0400E-02,-2.188E-03
2.0404E-02,-4.588E-03
2.0408E-02,-5.388E-03
2.0412E-02,-6.188E-03
2.0416E-02,-6.988E-03
2.0420E-02,-7.788E-03
2.0424E-02,-7.788E-03
2.0429E-02,-6.988E-03
2.0433E-02,-9.388E-03
2.0437E-02,-8.588E-03
2.0441E-02,-8.588E-03
2.0445E-02,-7.788E-03
2.0449E-02,-9.388E-03
2.0453E-02,-1.099E-02
2.0457E-02,-1.179E-02
2.0461E-02,-1.099E-02
2.0465E-02,-1.179E-02
2.0469E-02,-1.339E-02
2.0473E-02,-1.259E-02
2.0477E-02,-1.499E-02
2.0482E-02,-1.419E-02
2.0486E-02,-1.339E-02
2.0490E-02,-1.259E-02
2.0494E-02,-1.499E-02
2.0498E-02,-1.499E-02
2.0502E-02,-1.579E-02
2.0506E-02,-1.499E-02
2.0510E-02,-1.819E-02
2.0514E-02,-1.659E-02
2.0518E-02,-1.979E-02
2.0522E-02,-1.579E-02
2.0526E-02,-1.899E-02
2.0531E-02,-1.739E-02
2.0535E-02,-1.979E-02
2.0539E-02,-1.979E-02
2.0543E-02,-1.819E-02
2.0547E-02,-1.819E-02
2.0551E-02,-1.979E-02
2.0555E-02,-1.899E-02
2.0559E-02,-1.979E-02
2.0563E-02,-1.739E-02
2.0567E-02,-1.819E-02
2.0571E-02,-1.979E-02
2.0575E-02,-1.899E-02
2.0579E-02,-1.819E-02
2.0584E-02,-1.899E-02
2.0588E-02,-2.059E-02
2.0592E-02,-1.899E-02
2.0596E-02,-2.139E-02
2.0600E-02,-2.059E-02
2.0604E-02,-2.139E-02
2.0608E-02,-2.139E-02
2.0612E-02,-2.379E-02
2.0616E-02,-2.299E-02
2.0620E-02,-2.299E-02
2.0624E-02,-2.219E-02
2.0628E-02,-2.299E-02
2.0633E-02,-2.219E-02
2.0637E-02,-2.379E-02
2.0641E-02,-2.379E-02
2.0645E-02,-2.459E-02
2.0649E-02,-2.379E-02
2.0653E-02,-2.219E-02
2.0657E-02,-2.459E-02
2.0661E-02,-2.299E-02
2.0665E-02,-2.379E-02
2.0669E-02,-2.379E-02
2.0673E-02,-2.299E-02
2.0677E-02,-2.379E-02
2.0681E-02,-2.379E-02
2.0686E-02,-2.539E-02
2.0690E-02,-2.539E-02
2.0694E-02,-2.459E-02
2.0698E-02,-2.299E-02
2.0702E-02,-2.619E-02
2.0706E-02,-2.539E-02
2.0710E-02,-2.539E-02
2.0714E-02,-2.619E-02
2.0718E-02,-2.539E-02
2.0722E-02,-2.619E-02
2.0726E-02,-2.699E-02
2.0730E-02,-2.699E-02
2.0735E-02,-2.699E-02
2.0739E-02,-2.699E-02
2.0743E-02,-2.699E-02
2.0747E-02,-2.699E-02
2.0751E-02,-2.699E-02
2.0755E-02,-2.859E-02
2.0759E-02,-2.619E-02
2.0763E-02,-2.939E-02
2.0767E-02,-2.859E-02
2.0771E-02,-2.779E-02
2.0775E-02,-2.859E-02
2.0779E-02,-2.859E-02
2.0783E-02,-2.779E-02
2.0788E-02,-2.699E-02
2.0792E-02,-2.699E-02
2.0796E-02,-2.779E-02
2.0800E-02,-2.939E-02
2.0804E-02,-2.859E-02
2.0808E-02,-2.779E-02
2.0812E-02,-2.859E-02
2.0816E-02,-2.779E-02
2.0820E-02,-2.939E-02
2.0824E-02,-3.099E-02
2.0828E-02,-3.019E-02
2.0832E-02,-2.939E-02
2.0837E-02,-3.099E-02
2.0841E-02,-2.939E-02
2.0845E-02,-2.939E-02
2.0849E-02,-2.859E-02
2.0853E-02,-2.859E-02
2.0857E-02,-2.939E-02
2.0861E-02,-2.859E-02
2.0865E-02,-2.859E-02
2.0869E-02,-2.939E-02
2.0873E-02,-3.019E-02
2.0877E-02,-2.939E-02
2.0881E-02,-3.099E-02
2.0885E-02,-2.859E-02
2.0890E-02,-2.939E-02
2.0894E-02,-2.779E-02
2.0898E-02,-2.859E-02
2.0902E-02,-2.859E-02
2.0906E-02,-2.939E-02
2.0910E-02,-2.939E-02
2.0914E-02,-2.939E-02
2.0918E-02,-2.939E-02
2.0922E-02,-3.019E-02
2.0926E-02,-3.019E-02
2.0930E-02,-3.019E-02
2.0934E-02,-2.779E-02
2.0939E-02,-2.779E-02
2.0943E-02,-2.859E-02
2.0947E-02,-2.859E-02
2.0951E-02,-2.779E-02
2.0955E-02,-2.779E-02
2.0959E-02,-2.779E-02
2.0963E-02,-2.699E-02
2.0967E-02,-2.859E-02
2.0971E-02,-2.859E-02
2.0975E-02,-2.859E-02
2.0979E-02,-2.859E-02
2.0983E-02,-2.779E-02
2.0987E-02,-2.699E-02
2.0992E-02,-2.779E-02
2.0996E-02,-2.779E-02
2.1000E-02,-2.699E-02
2.1004E-02,-2.699E-02
2.1008E-02,-2.859E-02
2.1012E-02,-2.539E-02
2.1016E-02,-2.779E-02
2.1020E-02,-2.699E-02
2.1024E-02,-2.619E-02
2.1028E-02,-2.939E-02
2.1032E-02,-2.779E-02
2.1036E-02,-2.779E-02
2.1041E-02,-2.619E-02
2.1045E-02,-2.699E-02
2.1049E-02,-2.619E-02
2.1053E-02,-2.699E-02
2.1057E-02,-2.539E-02
2.1061E-02,-2.619E-02
2.1065E-02,-2.539E-02
2.1069E-02,-2.459E-02
2.1073E-02,-2.619E-02
2.1077E-02,-2.539E-02
2.1081E-02,-2.379E-02
2.1085E-02,-2.379E-02
2.1089E-02,-2.539E-02
2.1094E-02,-2.459E-02
2.1098E-02,-2.379E-02
2.1102E-02,-2.459E-02
2.1106E-02,-2.219E-02
2.1110E-02,-2.379E-02
2.1114E-02,-2.379E-02
2.1118E-02,-2.299E-02
2.1122E-02,-2.299E-02
2.1126E-02,-2.379E-02
2.1130E-02,-2.379E-02
2.1134E-02,-2.219E-02
2.1138E-02,-2.299E-02
2.1143E-02,-2.299E-02
2.1147E-02,-2.219E-02
2.1151E-02,-2.139E-02
2.1155E-02,-2.139E-02
2.1159E-02,-2.139E-02
2.1163E-02,-2.059E-02
2.1167E-02,-2.299E-02
2.1171E-02,-2.059E-02
2.1175E-02,-2.139E-02
2.1179E-02,-1.899E-02
2.1183E-02,-1.979E-02
2.1187E-02,-1.899E-02
2.1191E-02,-1.899E-02
2.1196E-02,-1.979E-02
2.1200E-02,-1.899E-02
2.1204E-02,-1.899E-02
2.1208E-02,-1.979E-02
2.1212E-02,-1.899E-02
2.1216E-02,-1.899E-02
2.1220E-02,-1.819E-02
2.1224E-02,-1.739E-02
2.1228E-02,-1.819E-02
2.1232E-02,-1.899E-02
2.1236E-02,-1.819E-02
2.1240E-02,-1.819E-02
2.1245E-02,-1.819E-02
2.1249E-02,-1.739E-02
2.1253E-02,-1.659E-02
2.1257E-02,-1.739E-02
2.1261E-02,-1.659E-02
2.1265E-02,-1.579E-02
2.1269E-02,-1.499E-02
2.1273E-02,-1.659E-02
2.1277E-02,-1.499E-02
2.1281E-02,-1.419E-02
2.1285E-02,-1.419E-02
2.1289E-02,-1.419E-02
2.1293E-02,-1.099E-02
2.1298E-02,-1.259E-02
2.1302E-02,-1.179E-02
2.1306E-02,-1.339E-02
2.1310E-02,-1.339E-02
2.1314E-02,-1.259E-02
2.1318E-02,-1.259E-02
2.1322E-02,-1.099E-02
2.1326E-02,-1.019E-02
2.1330E-02,-1.019E-02
2.1334E-02,-9.388E-03
2.1338E-02,-1.019E-02
2.1342E-02,-9.388E-03
2.1347E-02,-8.588E-03
2.1351E-02,-9.388E-03
2.1355E-02,-9.388E-03
2.1359E-02,-6.188E-03
2.1363E-02,-6.988E-03
2.1367E-02,-6.188E-03
2.1371E-02,-6.188E-03
2.1375E-02,-5.388E-03
2.1379E-02,-6.188E-03
2.1383E-02,-4.588E-03
2.1387E-02,-3.788E-03
2.1391E-02,-3.788E-03
2.1395E-02,-3.788E-03
2.1400E-02,-2.988E-03
2.1404E-02,-3.788E-03
2.1408E-02,-2.188E-03
2.1412E-02,-1.388E-03
2.1416E-02,-5.881E-04
2.1420E-02,-5.881E-04
2.1424E-02,-5.881E-04
2.1428E-02,2.119E-04
2.1432E-02,2.612E-03
2.1436E-02,2.119E-04
2.1440E-02,1.012E-03
2.1444E-02,1.812E-03
2.1449E-02,2.612E-03
2.1453E-02,2.612E-03
2.1457E-02,5.012E-03
2.1461E-02,3.412E-03
2.1465E-02,5.012E-03
2.1469E-02,3.412E-03
2.1473E-02,4.212E-03
2.1477E-02,5.812E-03
2.1481E-02,5.012E-03
2.1485E-02,5.012E-03
2.1489E-02,7.412E-03
2.1493E-02,5.812E-03
2.1497E-02,9.012E-03
2.1502E-02,8.212E-03
2.1506E-02,9.012E-03
2.1510E-02,8.212E-03
2.1514E-02,9.012E-03
2.1518E-02,9.012E-03
2.1522E-02,9.812E-03
2.1526E-02,9.012E-03
2.1530E-02,1.061E-02
2.1534E-02,1.061E-02
2.1538E-02,1.141E-02
2.1542E-02,1.061E-02
2.1546E-02,1.061E-02
2.1551E-02,1.141E-02
2.1555E-02,1.221E-02
2.1559E-02,1.221E-02
2.1563E-02,1.141E-02
2.1567E-02,1.301E-02
2.1571E-02,1.301E-02
2.1575E-02,1.461E-02
2.1579E-02,1.461E-02
2.1583E-02,1.461E-02
2.1587E-02,1.461E-02
2.1591E-02,1.461E-02
2.1595E-02,1.541E-02
2.1599E-02,1.621E-02
2.1604E-02,1.461E-02
2.1608E-02,1.541E-02
2.1612E-02,1.461E-02
2.1616E-02,1.701E-02
2.1620E-02,1.621E-02
2.1624E-02,1.621E-02
2.1628E-02,1.621E-02
2.1632E-02,1.621E-02
2.1636E-02,1.781E-02
2.1640E-02,1.781E-02
2.1644E-02,1.941E-02
2.1648E-02,1.541E-02
2.1653E-02,1.701E-02
2.1657E-02,1.781E-02
2.1661E-02,1.861E-02
2.1665E-02,1.621E-02
2.1669E-02,1.781E-02
2.1673E-02,1.861E-02
2.1677E-02,1.861E-02
2.1681E-02,1.941E-02
2.1685E-02,1.861E-02
2.1689E-02,1.941E-02
2.1693E-02,2.021E-02
2.1697E-02,1.861E-02
2.1701E-02,2.101E-02
2.1706E-02,2.101E-02
2.1710E-02,2.261E-02
2.1714E-02,2.101E-02
2.1718E-02,2.021E-02
2.1722E-02,2.181E-02
2.1726E-02,2.101E-02
2.1730E-02,2.101E-02
2.1734E-02,1.941E-02
2.1738E-02,2.021E-02
2.1742E-02,2.021E-02
2.1746E-02,2.021E-02
2.1750E-02,1.941E-02
2.1755E-02,2.101E-02
2.1759E-02,2.021E-02
2.1763E-02,2.101E-02
2.1767E-02,2.101E-02
2.1771E-02,2.181E-02
2.1775E-02,2.021E-02
2.1779E-02,2.261E-02
2.1783E-02,2.261E-02
2.1787E-02,2.101E-02
2.1791E-02,2.421E-02
2.1795E-02,2.421E-02
2.1799E-02,2.581E-02
2.1803E-02,2.261E-02
2.1808E-02,2.501E-02
2.1812E-02,2.341E-02
2.1816E-02,2.341E-02
2.1820E-02,2.261E-02
2.1824E-02,2.421E-02
2.1828E-02,2.181E-02
2.1832E-02,2.421E-02
2.1836E-02,2.341E-02
2.1840E-02,2.101E-02
2.1844E-02,2.341E-02
2.1848E-02,2.421E-02
2.1852E-02,2.181E-02
2.1857E-02,2.261E-02
2.1861E-02,2.341E-02
2.1865E-02,2.421E-02
2.1869E-02,2.261E-02
2.1873E-02,2.421E-02
2.1877E-02,2.341E-02
2.1881E-02,2.501E-02
2.1885E-02,2.501E-02
2.1889E-02,2.421E-02
2.1893E-02,2.421E-02
2.1897E-02,2.661E-02
2.1901E-02,2.501E-02
2.1905E-02,2.501E-02
2.1910E-02,2.341E-02
2.1914E-02,2.581E-02
2.1918E-02,2.581E-02
2.1922E-02,2.581E-02
2.1926E-02,2.341E-02
2.1930E-02,2.341E-02
2.1934E-02,2.501E-02
2.1938E-02,2.501E-02
2.1942E-02,2.501E-02
2.1946E-02,2.421E-02
2.1950E-02,2.261E-02
2.1954E-02,2.421E-02
2.1959E-02,2.341E-02
2.1963E-02,2.421E-02
2.1967E-02,2.341E-02
2.1971E-02,2.261E-02
2.1975E-02,2.421E-02
2.1979E-02,2.421E-02
2.1983E-02,2.421E-02
2.1987E-02,2.501E-02
2.1991E-02,2.501E-02
2.1995E-02,2.421E-02
